50.55	0.00	11.5	0
50.91	0.00	8.5	0
51.71	0.00	12.9	0
49.03	1.19	13.5	3.5
47.58	0.65	10.3	1.9
37.77	4.36	11.3	10.9
38.57	0.00	4.7	0
38.64	0.39	3.7	1
39.31	0.15	7.1	0.4
40.57	0.00	10.3	0
41.25	0.07	12.9	0.2
41.75	0.00	9.7	0
42.03	0.00	8.9	0
42.77	0.00	9.2	0
43.42	0.00	9.3	0
43.84	0.00	10.3	0
44.57	0.00	9.5	0
44.84	0.00	10.2	0
42.9	0.64	9.6	2.1
43.38	0.00	6.5	0
43.65	0.00	5.9	0
43.92	0.00	4.7	0
31.29	4.74	7.1	13.2
25.28	2.44	10	6.3
21.53	1.69	8.7	4.2
7.9	6.69	10.3	14
8.57	0.05	11.3	0.1
9.35	0.05	7.2	0.1
8.08	0.86	8.1	1.9
8.04	0.18	6.5	0.4
8.35	0.00	5.5	0
8.8	0.00	7.3	0
4.27	2.06	3.8	4.6
0	3.20	7.2	6.7
0.14	0.19	8.7	0.4
0.66	0.00	8.3	0
0	2.49	3.7	5.2
0	0.52	6.7	1.1
0	4.54	10.2	8.8
0	0.61	7.1	1.2
0.13	0.00	7	0
0	0.25	4.3	0.5
0	2.73	5.9	5.3
0	6.19	9.5	10.9
0	1.66	8.8	2.9
0	3.25	8.5	5.5
0	8.29	8.7	12.7
0	14.00	10.1	18.7
0	9.11	9.3	11.4
0	1.02	8.4	1.3
0	6.11	6.7	7.5
0	5.62	5.9	6.7
0	7.48	8.5	8.6
0	1.20	8.3	1.4
0	0.93	8.7	1.1
0.41	0.00	7.5	0
0.35	0.24	7.9	0.3
0.85	0.00	12.1	0
1.08	0.00	7.5	0
1.2	0.00	7.2	0
1.36	0.00	11.3	0
1.59	0.00	10.1	0
1.96	0.00	5.9	0
2.07	0.00	1.7	0
2.21	0.00	0.5	0
2.21	0.00	3.3	0
0	2.99	6.7	4.5
0	2.35	6.5	3.5
0	3.95	3.7	5.7
0	4.15	3.5	5.8
0	6.40	4.3	8.5
0	28.14	3.5	30.4
0	1.01	3.5	1.1
0.3	0.63	6.1	0.7
0	14.83	9.3	15.3
0	15.36	11.5	14.9
0.52	0.10	9.7	0.1
0.62	0.00	5.7	0
0.58	0.00	-0.8	0
0.47	0.38	2.3	0.4
0	1.23	4.5	1.3
0	8.50	5.7	8.7
0	3.63	3.3	3.7
0	0.29	2.4	0.3
0	0.00	1.7	0
0	0.00	-0.9	0
0.05	0.00	-0.5	0
0	0.09	1.2	0.1
0.07	0.00	6.5	0
0	2.76	5.4	3.1
0	4.89	3.5	5.4
0	6.74	1	7.2
0	5.22	5.3	5.5
0	14.68	4.5	14.4
0	2.95	5.1	2.9
0	0.40	1.3	0.4
0	0.40	-1.6	0.4
0	0.00	-1.6	0
0.12	0.00	-3.5	0
0	2.52	-0.6	2.6
0	1.05	4.5	1.1
0	2.09	4.3	2.2
0	0.75	4.3	0.8
0.11	0.55	5.1	0.6
0.3	0.54	6.7	0.6
0	6.12	3.9	6.6
0	0.00	0.3	0
0	0.81	2.3	0.9
0	0.18	3.7	0.2
0	0.17	7	0.2
0	1.03	3.1	1.2
0	4.74	3.7	5.4
0	8.84	2.5	9.6
0	3.24	1.7	3.5
0	9.53	1.1	9.8
0	0.58	1.8	0.6
0	11.23	1.5	11.1
0	1.00	2.7	1
0.19	0.10	2.9	0.1
0.32	0.00	3.8	0
0	6.74	0.7	6.8
0	0.00	-0.1	0
0	7.77	0.5	7.7
0	2.32	1	2.3
0	2.00	2.3	2
0	16.27	1.5	15.1
0	10.03	1.9	9
0.11	0.55	5.5	0.5
0	4.62	3.1	4.2
0	0.32	4.4	0.3
0.68	0.00	6.9	0
0.69	0.31	7.1	0.3
1.12	0.10	9.3	0.1
1.47	0.00	5.1	0
1.54	0.10	-0.1	0.1
0.97	0.77	-3.1	0.8
0	4.31	-2.3	4.4
0	5.27	3.7	5.3
0	3.28	4.5	3.3
0	3.89	4.5	3.9
0	5.66	5.7	5.6
0.2	0.90	5.7	0.9
0.09	1.08	4.7	1.1
0.4	0.29	4.3	0.3
0	9.23	4.2	9.2
0	5.17	4.7	5.1
0	7.27	3.1	7
0	10.13	3	9.4
0	6.56	3.7	6
0.38	0.21	3.9	0.2
0.62	0.21	1.9	0.2
0.99	0.00	3.1	0
1.44	0.10	1	0.1
1.76	0.20	4.7	0.2
0	9.43	7.3	9.1
0.25	0.51	2	0.5
0.73	0.10	0.9	0.1
1.09	0.00	-1.5	0
0	11.51	-1.5	11
0	1.03	1.9	1
0	1.75	2.5	1.7
0	2.57	1.1	2.5
0.43	0.20	1.1	0.2
0.53	0.80	3.1	0.8
0	5.45	5.5	5.4
0.3	0.30	7.3	0.3
0.69	0.00	3.5	0
1.08	0.38	6.8	0.4
0	6.50	6.1	6.7
0	0.96	1.1	1
0	4.28	2.1	4.4
0	2.72	4.1	2.8
0	1.35	3	1.4
0.94	0.00	2.9	0
1.87	0.00	2.3	0
2.35	0.00	2.9	0
3.15	0.09	5.3	0.1
3.97	0.53	7.5	0.6
4.23	1.21	7.4	1.4
4.5	1.11	5.1	1.3
0	7.72	6.7	8.7
0	1.32	1.4	1.5
0	2.48	0.1	2.8
0.41	1.06	1.7	1.2
0.88	0.35	6	0.4
1.79	0.00	9.5	0
2.92	0.00	10.8	0
5.32	0.00	10.9	0
4.64	0.93	9.9	1.2
5.61	0.23	5.7	0.3
5.67	0.07	7.6	0.1
6.73	0.00	10.1	0
7.75	0.00	10.9	0
9.14	0.00	4.9	0
8.47	0.96	5.5	1.4
10.62	0.00	11.3	0
11.96	0.06	10.5	0.1
13.55	0.00	8.2	0
15.28	0.00	10.3	0
17.12	0.00	9.3	0
19.52	0.00	9.6	0
20.85	0.06	8.1	0.1
13.72	4.99	7.6	8.3
14.38	0.48	3.3	0.8
15.89	0.12	3	0.2
16.95	0.00	4.3	0
18.08	0.11	5.4	0.2
10.64	5.28	3.3	8.7
11.21	0.66	8.4	1.1
11.91	0.12	6.1	0.2
12.57	0.17	7.5	0.3
13.81	0.28	6.1	0.5
14.89	0.00	4	0
15.97	0.11	4.7	0.2
16.93	0.00	4.3	0
18.17	0.00	8.3	0
20.29	0.00	13.9	0
22.08	0.00	13.7	0
23.96	0.00	15.9	0
24.72	0.73	14.6	1.6
26.51	0.00	14.1	0
25.68	1.39	11.9	3.1
26.82	0.09	12.1	0.2
25.26	1.55	10.9	3.5
22.93	1.78	7.9	3.9
24.72	0.00	6.9	0
24.84	0.53	3.5	1.2
26.2	0.22	4.9	0.5
28.42	0.00	4.3	0
29.33	0.04	6.3	0.1
30.96	0.00	5.5	0
31.47	0.20	3.7	0.5
31.14	0.74	5.8	1.8
28.89	1.71	5	4
30.8	0.13	7.4	0.3
32.19	0.04	9.3	0.1
33.2	0.00	8.6	0
33.23	0.51	11.6	1.3
35.04	0.04	12.9	0.1
28.46	3.54	9.9	8.4
29.24	0.80	11.9	1.9
28.91	0.97	12.1	2.3
22.8	3.95	13.7	8.6
21.74	1.72	13.2	3.7
23.54	0.00	12.7	0
23.49	0.76	13.1	1.7
23.7	0.66	11.4	1.5
24.03	0.48	11.3	1.1
24.4	0.34	11.7	0.8
24.54	0.33	11.5	0.8
16.86	3.85	10.7	8.4
17.43	0.22	9.7	0.5
18.53	0.13	12.3	0.3
20.35	0.43	11.1	1
21.8	0.00	9.7	0
24.09	0.00	12.5	0
24.19	0.24	9.8	0.6
25.6	0.23	11.5	0.6
27.78	0.00	10.8	0
30.1	0.00	10.9	0
32	0.00	12.8	0
34.83	0.00	11.6	0
36.27	0.20	10.3	0.6
37.99	0.03	13.3	0.1
39.35	0.39	11.9	1.2
36.52	1.45	14.1	4.3
38.54	0.00	15.3	0
40.89	0.00	12.5	0
44.18	0.00	16.1	0
47	0.00	14.1	0
49.13	0.00	15.9	0
52.48	0.00	16.2	0
55.6	0.00	15.5	0
58.83	0.00	16.1	0
61.95	0.00	15.9	0
65.24	0.00	18.1	0
66.69	0.00	14.3	0
68	0.00	13	0
65.84	0.79	11.5	3.5
67.95	0.00	12.6	0
70.26	0.00	14.5	0
70.4	0.19	11.1	0.9
70.42	0.40	16.7	1.9
71.95	0.00	15.2	0
73.79	0.00	13.7	0
75.98	0.00	14.8	0
77.95	0.00	14.6	0
74.17	1.13	17.1	5.4
75.58	0.00	18.1	0
77.59	0.00	15.1	0
70.28	2.03	15.5	8.6
65.53	1.62	14.9	6.1
65.48	0.45	13.7	1.7
63.48	1.15	15.1	4.1
64.3	0.22	17.7	0.8
66.48	0.00	17.2	0
62.55	1.40	18.3	5
65.48	0.00	14.3	0
68.18	0.03	13.9	0.1
68.62	0.39	14.4	1.5
69.75	0.00	13.9	0
73.72	0.00	19.9	0
77.04	0.00	17.2	0
78.84	0.00	20.3	0
79.94	0.02	16.1	0.1
82.31	0.00	19.3	0
84.87	0.00	19.5	0
87.43	0.00	20	0
89.45	0.00	19.5	0
92.01	0.00	22.6	0
93.43	0.00	15.9	0
94.82	0.00	15.5	0
96.4	0.00	15.3	0
97.87	0.00	14.6	0
98.71	0.00	15	0
100.03	0.00	14	0
101.62	0.00	16.5	0
103.17	0.00	17.3	0
104.67	0.00	18.3	0
105.19	0.02	17.9	0.2
106.28	0.00	15.5	0
107.3	0.00	16.1	0
108.58	0.00	19.1	0
109.76	0.00	18.1	0
110.77	0.00	18.7	0
111.82	0.00	20.7	0
112.63	0.00	20.5	0
113.53	0.00	19.9	0
114.6	0.00	20.3	0
114.87	0.16	18.9	2
115.41	0.00	14.9	0
108.07	1.09	13.3	8.7
104.15	1.04	15.9	6.5
96.76	1.89	13.2	9
98.36	0.19	12.5	0.9
97.6	0.64	12.2	2.9
97.78	0.17	12.9	0.8
98.71	0.00	14.7	0
99.38	0.00	15.8	0
96.62	0.71	14.1	3.3
95.28	0.53	12.5	2.4
92.85	0.80	13.2	3.4
81.52	3.65	12.3	12.1
77.48	1.37	11.1	4.3
73.37	1.73	13.7	5.1
57.26	7.07	13.2	16.5
53.96	1.52	14.5	3.5
53.1	0.43	13.6	1
53.73	0.29	13.3	0.7
50.48	1.52	13.8	3.6
51.41	0.00	13.5	0
52.56	0.00	13.3	0
53.61	0.00	12	0
54.01	0.00	12.7	0
53.98	0.25	11.6	0.7
53.51	0.32	12.3	0.9
52.08	0.79	14.1	2.2
52.5	0.03	12.9	0.1
53.42	0.00	12.1	0
54.08	0.00	12.7	0
54.71	0.13	13.3	0.4
38.96	7.02	11.7	17.1
39.47	0.36	10.5	0.9
37.73	0.94	9.3	2.3
35.7	1.50	11.2	3.6
36.96	0.00	7.4	0
37.67	0.00	5.4	0
38.29	0.00	7.2	0
36.82	0.99	9.3	2.5
35.8	0.87	10.3	2.2
20.8	7.77	12.5	16.1
17.02	2.38	12.7	4.8
17.58	0.24	12	0.5
13.81	2.76	11.8	5.5
9.65	2.48	11.7	4.8
9.34	0.97	12.7	1.9
11.03	0.00	14.3	0
11.07	0.24	12.7	0.5
11.7	0.00	10.5	0
11.25	0.55	10.1	1.2
0	7.37	12.6	13.9
0.22	0.05	13.1	0.1
0.79	0.00	13.9	0
0.93	0.24	13.9	0.5
1.87	0.00	12.9	0
2.59	0.13	14.7	0.3
3.5	0.04	10.7	0.1
3.14	0.52	11.8	1.2
2.59	0.38	7.6	0.9
3.18	0.21	5.7	0.5
0	2.20	7.2	5
0.27	0.09	13.1	0.2
0	7.29	12.1	14.5
0	8.25	8.7	14.3
0	2.84	9.9	4.8
0	0.64	7.1	1.1
0	0.11	7.3	0.2
0	0.68	4.9	1.2
0	0.45	8.9	0.8
0	1.45	10.1	2.6
0.19	0.00	9.4	0
0.36	0.00	6.9	0
0.35	0.05	3.7	0.1
0.39	0.00	2.1	0
0.48	0.00	2.6	0
0	1.16	6.5	2.3
0.19	0.05	10.1	0.1
0	0.29	11.3	0.6
0	0.05	3.7	0.1
0	1.40	3.6	2.9
0	8.84	6.3	15.6
0.05	0.06	9.3	0.1
0.08	0.00	9.9	0
0	3.19	7	5.7
0	17.86	5.9	25.4
0.01	0.14	2.3	0.2
0.09	0.07	1.8	0.1
0.44	0.00	1.9	0
0.65	0.00	5.9	0
0.21	0.39	4.3	0.6
0	0.38	6	0.6
0.39	0.00	9.3	0
0	3.17	8.9	5
0	2.10	10.7	3.3
0	5.51	6.6	8.2
0	0.33	4	0.5
0	1.06	3.6	1.6
0	0.72	6.4	1.1
0	0.06	7.2	0.1
0.58	0.00	6.9	0
0.89	0.06	5.5	0.1
0.98	0.12	7.7	0.2
0	2.05	8.5	3.4
0	0.66	5.8	1.1
0	1.26	1.9	2.1
0	3.49	1.7	5.6
0	0.25	0.7	0.4
0	0.00	-3.4	0
0.19	0.06	0.5	0.1
0	0.06	5.1	0.1
0	0.12	-0.3	0.2
0	0.29	2.7	0.5
0	0.69	1.9	1.2
0	0.28	4.3	0.5
0	0.73	3.5	1.3
0	0.06	4.2	0.1
0	0.33	3.9	0.6
0	3.43	2.9	6
0.01	0.00	2.1	0
0	0.00	-2.9	0
0	7.52	-3.3	12.1
0	13.44	-2	18.5
0	0.87	0.6	1.2
0	1.23	-3.6	1.7
0	0.00	-1.5	0
0	0.00	-5.1	0
0	0.00	-10.1	0
0	0.00	-11.7	0
0	0.00	-9.1	0
0.15	0.00	-7.2	0
0	5.78	-0.7	8
0	0.51	2.3	0.5
0	0.1	2.1	0.1
0	1.82	1.7	1.8
0	5.41	2.3	5.5
0	0.9	3.3	0.9
0	1.72	3.9	2
0	0.91	4.7	1.1
0	7.78	6.4	8.4
0	4.17	7.1	4.2
0	0.23	6.3	0.1
0	6.53	3.1	6.5
0	4.38	6.7	4.6
0	0.07	7.9	0.3
0.07	0	7.7	0
0.18	0	6.9	0
0.21	0	6.6	0
0.21	0	6.4	0
0.33	0	6.7	0
0.39	0	4.7	0
0.25	0	4.5	0.2
0	0.71	1.7	1.3
0.37	0	2.1	0
0.81	0	2.3	0.1
1.24	0	1.9	0
0	1.65	0.1	3.3
0	12.82	-0.5	12.9
0	6.86	0	7
0.27	0	0.9	0
0.36	0	0.8	0
0.53	0	1.1	0
0.77	0	0.9	0
0.77	0	-0.5	0
0.39	0	0.7	0.5
0.28	0	0.9	0.2
0.36	0	1.9	0
0	15.46	-2.4	15.9
0	3.5	-1.9	3.5
0	0.84	-1.1	0.9
0	6.86	-0.9	7.1
0	8.18	0.3	8.5
0	2.57	2.5	2.6
0	31.15	3.7	31.4
0	2.66	2.7	2.8
0	0.78	2.3	1
0.43	0	1.9	0
0.51	0	3.8	0.2
0.23	0	6.3	1.4
0	2.57	5.5	4
0	1.67	4.3	2.6
0	3.05	0.5	3.5
0	0	0.9	0.2
0	1.69	-1.5	2
0.28	0	1.2	0
0	1	3.8	1.8
0	5.01	3.8	5.2
0.39	0	2.5	0
0.54	0	-0.4	0.1
0.87	0	2.5	0
1.38	0	3	0
1.92	0	5.8	0
2.22	0	5.5	0
2.51	0	5.9	0
2.68	0	7.9	0.2
2.9	0	3.7	0
3.15	0	5.1	0
3.44	0	6	0.1
3.72	0	6.3	0.6
3.4	0	2.3	1.3
4	0	4.5	0
4.52	0	3.7	0
0	6.18	2.1	10.8
0	1.18	0.5	1.5
0.17	0	-0.6	0.2
0.54	0	0.5	0.1
1.06	0	0.9	0
0	7.26	1.8	8.8
0	0.02	1.3	0.2
0.11	0	2.7	0.2
0.26	0	2.5	0
0	0.25	2.5	1.1
0.15	0	2.7	0.1
0.33	0	2	0.2
0.43	0	3.1	0
1.16	0	3.7	0
1.46	0	3.1	0.6
2.27	0	2.1	0.1
3.54	0	1.7	0.5
4.35	0	4.9	0
5.02	0	3.5	0
5.54	0	1.8	0
6.29	0	4.1	0.1
6.79	0	2.5	0
7.16	0	3.3	0
7.7	0	5.7	0
8.84	0	4.9	0
10.42	0	5.1	0
10.81	0	1.9	0
11.17	0	4.5	0
11.87	0	6.1	0
12.83	0	10.9	0.1
8.66	0	9.3	4.4
4.42	0	5.1	4.6
4.91	0	2.2	0.4
6.28	0	3.4	0
5.57	0	4.8	1.8
6.19	0	7.7	0.1
2.5	0	10	4.3
0	2.28	9.1	6.4
0	1.11	6.3	2.6
2.2	0	9.5	0.1
0	3.36	8.8	6
0	2.42	8.3	3.2
0	7.25	9.3	9.7
0	1.32	7.7	2.7
1.81	0	8.9	0.1
3.65	0	8.9	0.6
4.1	0	10.7	0.9
5.26	0	9.2	0.3
6.36	0	7.3	0.1
3.76	0	7.7	3.8
0	17.83	5.5	23.4
0	11.98	3.3	12.9
2.42	0	4.6	0
3.3	0	5.5	0.8
5.02	0	4.6	0
5.51	0	5.1	0.8
6.66	0	5.1	0
7.65	0	7.5	0
8.83	0	7.2	0.1
10.72	0	5.7	0
9.45	0	6.2	3.6
6.99	0	4.5	2.8
7.2	0	7.7	0.3
9.58	0	9.5	0
11.79	0	10.3	0.2
13.08	0	7.9	0.5
13.38	0	4.5	1.4
15.02	0	4.5	0.1
11.41	0	4.2	4.7
11.91	0	7.9	1.1
13.91	0	7.6	0.1
15.31	0	7.5	0.4
14.96	0	8.3	1.5
14.78	0	10.1	2.9
15.91	0	9.4	1.1
18.2	0	9.9	0.3
8.24	0	8.9	11.9
10.12	0	10.5	0.2
7.29	0	8.5	3.7
7.4	0	13.7	2.4
6.44	0	13.4	2.5
9.8	0	11.7	0.7
12.07	0	11.1	0
13.47	0	10	0.4
14.12	0	8.9	0.7
16.4	0	12.1	0.9
17.56	0	12.5	0.7
19.66	0	15.8	1
21.6	0	15.7	0
25	0	14.7	0
20.45	0	12.3	7
21.67	0	13.5	0.6
20.05	0	13.2	3.2
23.22	0	11.9	0
24.99	0	11.8	0
27.37	0	13.3	0
29.99	0	14.9	0
33.12	0	15.5	0
36.5	0	16.1	0
37.79	0	12.1	0
39.6	0	12.3	0
40.8	0	9.1	0
42.03	0	8.3	0
43.53	0	12.1	0
45.74	0	13.1	0
48.44	0	15.9	0
48.56	0	14.9	2.2
49.46	0	14.5	0.1
45.83	0	12.9	5.1
47.51	0	14.4	0.3
49.49	0	12.9	0
51.25	0	13.1	0
44.69	0	12	7.3
39.33	0	12.5	7.3
34.28	0	13.2	6.8
34.53	0	11.9	2.3
36.51	0	12.1	0
38.75	0	12.4	0.1
40.61	0	14	0
42.15	0	12.5	0.1
44.1	0	15.3	0
46.47	0	16.3	0
47.87	0	17.5	0.8
49.49	0	16.8	0
51.89	0	15.9	0
55.35	0	14.7	0
57.34	0	12.9	0
59.31	0	12.2	0
61.5	0	16.1	0
63.88	0	15.4	0
64.69	0	16.8	0
67.16	0	16.9	0
66.57	0	16.4	2.5
67.37	0	17.1	0.1
64.54	0	17.9	4.6
66.18	0	14.3	0
67.64	0	13.3	0
70.04	0	17.5	0
71.1	0	12.9	0
70.49	0	15.4	2
71.25	0	13.5	0
72.44	0	15	0
73.33	0	12.9	0.9
74.87	0	13.5	0.2
76.49	0	13.4	0
78.09	0	14.5	0
79.95	0	14.5	0
81.41	0	16.5	0
67.76	0	14.9	14.6
68.83	0	15.7	0
68.49	0	13	1.3
68.93	0	16.1	1.7
59.21	0	16.5	11.5
59.81	0	14.1	0.2
61.67	0	16.3	0
63.65	0	15	0
65.05	0	14.9	0
66.97	0	15.3	0
68.94	0	17.1	0
70.24	0	15.7	0
72.66	0	19.1	0
73.85	0	18.7	0.1
61.1	0	19.3	14.6
57.68	0	16.3	4.5
51.89	0	14.9	7.8
53.43	0	16.2	0.4
48.83	0	14.8	5.7
50.19	0	14.3	0.6
45.63	0	12.7	5.8
44.41	0	13.3	2.1
45.73	0	13.9	0
47.17	0	13.9	0
48.12	0	12.1	0
49.9	0	11.9	0
47.85	0	12.3	4.5
48.87	0	18.3	0
49.24	0	15.8	0.1
50.54	0	15.7	0.1
50.91	0	12.9	0
52.23	0	14.1	0
53.32	0	11.9	0
54.63	0	11.6	0
55.64	0	11.5	0
56.22	0	13.1	0.6
57.01	0	12.9	0.1
58.27	0	10.5	0
